,L3,Reporter,Partner,Reporter_Total_Imports,Partner_Total_Imports,Reporter_Total_Exports,Partner_Total_Exports,Ind1,Ind2,Ind3,Ind4
269454,N02,C643,C120,3891161109.0,28485290.0,3042583394.87,569879.84,0.0,0.0,0.0013,0.0
269581,N03,C643,C120,11433208082.0,239675904.0,1218712932.51,1479849.29,0.0,0.0,0.0,0.0
269708,L03,C643,C120,118906151.0,70649228.0,10265742057.73,5258195.09,0.0,0.0022,0.316,0.0
269835,P09,C643,C120,4344324212.0,137385107.0,900441768.9,1772608.28,0.0,0.0,0.0,0.0
269962,N04,C643,C120,8798653719.0,165983252.0,5350780458.26,5243921.66,0.0,0.0001,0.0019,0.0
270089,R01,C643,C120,3615533652.0,73263755.0,3680440996.9,55661314.54,0.0001,0.0,0.0,0.0057
270216,R03,C643,C120,523354785.0,5265636.0,106969652.63,97880.81,0.0,0.0,0.0,0.0878
270343,O01,C643,C120,662039613.0,3179541.0,11219226912.35,772152654.75,0.0012,0.0,0.0137,0.001
270470,O03,C643,C120,2761586561.0,112273764.0,4642123984.77,2506417.99,0.0,0.0007,0.0274,0.0
270597,P01,C643,C120,544068120.0,5977162.0,76147301.18,226458.81,0.0,0.0,0.0,0.0
270724,I00,C643,C120,55055876.0,160527.0,3241309.0,77360724.88,0.0,0.0,0.0,0.0
270851,P03,C643,C120,1013975620.0,24244756.0,143385699.5,319383.72,0.0,0.0,0.0,0.0
270978,Q01,C643,C120,6316487622.0,12937612.0,413342171.36,2941372.55,0.0,0.0,0.0,0.0
271105,Q02,C643,C120,597026748.0,1431135.0,40526728.81,100067.71,0.0,0.0,0.0001,0.0
271232,R05,C643,C120,2853334218.0,22717650.0,203479942.34,1044760.74,0.0,0.0,0.0,0.0
271359,L04,C643,C120,3033252691.0,43090420.0,6443785272.81,11163740.37,0.0,0.0,0.0009,0.0
271486,L05,C643,C120,3534015060.0,33823069.0,51203844927.08,389834573.94,0.0,0.0,0.0,0.0
271613,L06,C643,C120,8978140166.0,361239542.0,31811514694.43,7939946.19,0.0,0.0,0.0011,0.0
271740,S05,C643,C120,1861134103.0,21552654.0,780245100.55,454219.45,0.0,0.0,0.0,0.0
271867,L07,C643,C120,3274204961.0,32920162.0,481127574.72,829902.44,0.0,0.0002,0.0029,0.0004
271994,S03,C643,C120,4094462579.0,22604038.0,2216437169.15,621379.9,0.0,0.0,0.0002,0.0
272121,S02,C643,C120,10975221129.0,200665728.0,1162442169.06,4920918.12,0.0,0.0001,0.0004,0.0
272248,S01,C643,C120,17363104360.0,216122153.0,1907950554.35,3269619.82,0.0,0.0001,0.0005,0.0
272375,S04,C643,C120,8919036802.0,52200064.0,316312595.05,6577527.85,0.0,0.0,0.0,0.0
272502,T09,C643,C120,3508029040.0,28177163.0,732975774.69,804082.6,0.0,0.0001,0.003,0.0
272629,T01,C643,C120,4072733953.0,71333102.0,536700807.19,1845890.54,0.0,0.0005,0.0039,0.0
272756,T06,C643,C120,2833492717.0,6148922.0,332501994.84,543387.85,0.0,0.0,0.0,0.0
272883,T04,C643,C120,12272742257.0,120057197.0,801395764.25,4637710.46,0.0,0.0,0.0002,0.0
273010,T03,C643,C120,1928198553.0,78207272.0,182553038.8,1080817.97,0.0,0.0,0.0,0.0001
273137,T05,C643,C120,1137240658.0,11390050.0,423016724.68,220609.61,0.0,0.0,0.0,0.0
273264,T02,C643,C120,4243175343.0,84853415.0,886091156.95,667081.21,0.0,0.0,0.0004,0.0
273391,U01,C643,C120,2418328657.0,29618528.0,1162097133.59,3889805.5,0.0,0.0,0.0,0.0
273518,U09,C643,C120,852557732.0,24932344.0,65963488.75,3211119.67,0.0,0.0,0.0,0.0
273645,U02,C643,C120,17278393952.0,301078848.0,2515330751.51,29715691.2,0.0,0.0002,0.0017,0.0
273772,V05,C643,C120,0.0,2608850.0,354692128.53,41063.0,0.0,0.0,0.0,0.0
273899,U03,C643,C120,289919132.0,13280224.0,34068578.0,206547.1,0.0,0.0,0.0,0.0
274026,U05,C643,C120,0.0,7689103.0,708634076.1,11759976.0,0.0,0.0,0.0,0.0
274153,V01,C643,C120,700421782.0,1161363.0,277219260.38,185934.34,0.0,0.0,0.0,0.0726
274280,V02,C643,C120,2733093330.0,38536715.0,548183703.37,1086996.33,0.0,0.0,0.0,0.0
274407,V03,C643,C120,4551026818.0,15562914.0,196458746.36,484576.63,0.0,0.0,0.0,0.0
274534,V04,C643,C120,291495655.0,415972.0,16145550.18,32580.63,0.0,0.0,0.0,0.0
274661,O06,C643,C120,1931867533.0,33137462.0,507434975.08,1744279.79,0.0,0.0,0.0,0.0
274788,V06,C643,C120,1909846021.0,6424729.0,192607951.54,5698542.51,0.0,0.0,0.0,0.0
275065,000,C643,C124,231664135280.0,484793108225.0,438721611962.33,496917518829.62,0.0036,0.0039,0.0035,0.0017
275194,Z99,C643,C124,9074291104.0,12227802152.0,21576112887.53,24597548490.11,0.0138,0.0001,0.0001,0.0051
275321,A01,C643,C124,214626393.0,640191223.0,66443790.0,1704433778.0,0.07,0.0188,0.0019,0.0088
275448,A02,C643,C124,1588528463.0,3266809449.0,1022198121.37,8516864539.44,0.0,0.0,0.0,0.0
275575,K01,C643,C124,2083147941.0,3632020216.0,6953390406.0,7211288361.23,0.0003,0.0137,0.0263,0.0001
275702,B01,C643,C124,526512884.0,67996267.0,54548593.0,129358024.66,0.0,0.0,0.0,0.0
275829,B09,C643,C124,824365095.0,188532457.0,110078028.0,142271238.0,0.0,0.0,0.0,0.0
275956,B02,C643,C124,1222225128.0,401306337.0,89879864.0,62693821.0,0.0,0.0,0.0,0.0
276083,J02,C643,C124,808638376.0,934306400.0,230169199.49,772413072.13,0.0223,0.001,0.0002,0.0233
276210,C09,C643,C124,780026580.0,875968086.0,67724115.07,811397553.71,0.0002,0.0008,0.0001,0.0002
276337,J01,C643,C124,1415260963.0,2659153442.0,1031559537.0,1938201644.48,0.0276,0.0007,0.0003,0.0201
276464,C01,C643,C124,2070084740.0,4269815003.0,835783884.87,7108388590.96,0.0,0.0003,0.0001,0.0
276591,C02,C643,C124,5538905930.0,6552675284.0,427710824.0,1436905642.25,0.0002,0.0011,0.0001,0.0007
276718,D01,C643,C124,1037375827.0,1582520422.0,257560842.0,462451305.14,0.0,0.0,0.0,0.0
276845,D02,C643,C124,437764507.0,188537305.0,100160900.0,86307983.84,0.0001,0.0015,0.0008,0.0007
276972,E01,C643,C124,427535525.0,1629707613.0,10446448979.05,10110011327.5,0.0007,0.0001,0.0009,0.0
277099,F01,C643,C124,1528326260.0,654001861.0,1265417240.0,6861688083.88,0.0006,0.0009,0.0017,0.0001
277226,F03,C643,C124,14797639.0,122638459.0,1052250.0,328844478.0,0.0,0.0,0.0,0.0
277353,F02,C643,C124,1202037591.0,757350284.0,4337610692.19,4293477605.52,0.0,0.0,0.0001,0.0
277480,F04,C643,C124,461186463.0,911079394.0,1463758984.0,2166245507.6,0.0011,0.0,0.0,0.0002
277607,G00,C643,C124,314363615.0,1286411494.0,540138964.38,1106615839.63,0.0011,0.0004,0.0002,0.0003
277734,D03,C643,C124,1221280632.0,1794571592.0,811861832.63,1845136658.13,0.0,0.0009,0.0004,0.0
277861,E03,C643,C124,1943182563.0,6467277960.0,1352066674.58,7323994518.34,0.0013,0.0021,0.0004,0.0004
277988,H01,C643,C124,575826094.0,1694553276.0,298944848.0,550998696.77,0.0005,0.0007,0.0001,0.0005
278115,H02,C643,C124,2516711527.0,4712702077.0,440938768.53,1094427059.55,0.0004,0.0087,0.0008,0.0009
278242,H03,C643,C124,836850354.0,211540263.0,514543818.0,124610557.0,0.0001,0.0048,0.0117,0.0006
278369,L02,C643,C124,2974918600.0,5052699352.0,7904275773.21,14596509783.71,0.0025,0.0018,0.0028,0.0005
278496,L01,C643,C124,639664167.0,4576926394.0,65056897618.06,21752555755.23,0.0008,0.0004,0.0054,0.0
278623,N09,C643,C124,9899297202.0,16115871204.0,2829868647.05,9454301236.17,0.0023,0.0006,0.0001,0.0025
278750,M01,C643,C124,628439.0,11721690297.0,95856396274.0,82736789421.4,0.0,0.0,0.0,0.0
278877,M02,C643,C124,1036397182.0,13410162221.0,57228401737.29,11213151944.96,0.0108,0.0048,0.0207,0.001
279004,V09,C643,C124,2865447634.0,6930491745.0,2280255763.5,6354805422.47,0.0012,0.0011,0.0004,0.0006
279131,N01,C643,C124,3070078790.0,4716520566.0,5164535132.43,3748497580.6,0.0068,0.0162,0.0177,0.0056
279258,N02,C643,C124,3891161109.0,6074820819.0,3042583394.87,4148513946.0,0.0009,0.0017,0.0008,0.0008
279385,N03,C643,C124,11433208082.0,19481076660.0,1218712932.51,10338938313.13,0.0135,0.0,0.0,0.0149
279512,L03,C643,C124,118906151.0,2191340486.0,10265742057.73,7701975281.57,0.0018,0.0356,0.1666,0.0
279639,P09,C643,C124,4344324212.0,7230021767.0,900441768.9,1963525444.62,0.0006,0.0013,0.0002,0.0013
279766,N04,C643,C124,8798653719.0,19707211118.0,5350780458.26,16666780236.46,0.0012,0.0002,0.0001,0.0006
279893,R01,C643,C124,3615533652.0,7525682581.0,3680440996.9,3281537515.92,0.0029,0.0285,0.014,0.0031
280020,R03,C643,C124,523354785.0,876081606.0,106969652.63,78818838.66,0.0002,0.0001,0.0,0.0016
280147,O01,C643,C124,662039613.0,3814993793.0,11219226912.35,22849501245.31,0.0014,0.0053,0.0156,0.0
280274,O03,C643,C124,2761586561.0,8550528062.0,4642123984.77,13864612901.13,0.0004,0.001,0.0006,0.0001
280401,P01,C643,C124,544068120.0,217308104.0,76147301.18,34257969.84,0.0,0.0008,0.0003,0.0
280528,I00,C643,C124,55055876.0,2978034.0,3241309.0,416532.0,0.0,0.0,0.0,0.0
280655,P03,C643,C124,1013975620.0,764412813.0,143385699.5,330951502.48,0.0,0.0018,0.0003,0.0001
280782,Q01,C643,C124,6316487622.0,9018073463.0,413342171.36,815836660.42,0.0006,0.0005,0.0,0.0046
280909,Q02,C643,C124,597026748.0,636974198.0,40526728.81,55848072.17,0.0001,0.0007,0.0,0.0009
281036,R05,C643,C124,2853334218.0,2073550432.0,203479942.34,69759828.85,0.0004,0.0017,0.0002,0.0145
281163,L04,C643,C124,3033252691.0,7787651006.0,6443785272.81,5307597981.07,0.0009,0.0009,0.0007,0.0005
281290,L05,C643,C124,3534015060.0,25024380691.0,51203844927.08,42638636364.6,0.0015,0.0077,0.0158,0.0001
281417,L06,C643,C124,8978140166.0,20313430511.0,31811514694.43,15895928312.7,0.0041,0.0054,0.0085,0.0023
281544,S05,C643,C124,1861134103.0,3248900292.0,780245100.55,558523599.73,0.0005,0.0009,0.0002,0.0016
281671,L07,C643,C124,3274204961.0,5074625091.0,481127574.72,2106104124.39,0.0044,0.0009,0.0001,0.0068
281798,S03,C643,C124,4094462579.0,11553949669.0,2216437169.15,9935674771.64,0.0068,0.0008,0.0002,0.0028
281925,S02,C643,C124,10975221129.0,15399987741.0,1162442169.06,7531877007.88,0.009,0.004,0.0003,0.0132
282052,S01,C643,C124,17363104360.0,25698271418.0,1907950554.35,12886726795.35,0.0033,0.0026,0.0002,0.0045
282179,S04,C643,C124,8919036802.0,15049032089.0,316312595.05,1428048671.78,0.0008,0.0017,0.0,0.005
282306,T09,C643,C124,3508029040.0,5791573784.0,732975774.69,1828351648.7,0.0039,0.0142,0.0018,0.0075
282433,T01,C643,C124,4072733953.0,6781605330.0,536700807.19,1738062421.05,0.003,0.0019,0.0002,0.0071
282560,T06,C643,C124,2833492717.0,3085475971.0,332501994.84,210261275.73,0.0005,0.0004,0.0,0.0069
282687,T04,C643,C124,12272742257.0,15839378484.0,801395764.25,3111984259.29,0.0012,0.0052,0.0003,0.0048
282814,T03,C643,C124,1928198553.0,3190136744.0,182553038.8,1592010829.56,0.0038,0.0036,0.0002,0.0046
282941,T05,C643,C124,1137240658.0,2488599458.0,423016724.68,419488510.14,0.0003,0.0003,0.0001,0.0009
283068,T02,C643,C124,4243175343.0,7684740705.0,886091156.95,2788802955.81,0.0023,0.0044,0.0005,0.0035
283195,U01,C643,C124,2418328657.0,2599651883.0,1162097133.59,801058949.49,0.0003,0.0093,0.0042,0.0009
283322,U09,C643,C124,852557732.0,3722607559.0,65963488.75,813752867.51,0.0009,0.0012,0.0,0.001
283449,U02,C643,C124,17278393952.0,61290992079.0,2515330751.51,41049164002.83,0.0009,0.0015,0.0001,0.0004
283576,V05,C643,C124,0.0,1289909330.0,354692128.53,417965355.0,0.0,0.0048,0.0013,0.0
283703,U03,C643,C124,289919132.0,1105841233.0,34068578.0,153218544.23,0.0001,0.0189,0.0006,0.0001
283830,U05,C643,C124,0.0,5946522266.0,708634076.1,8786992139.71,0.0,0.0192,0.0023,0.0
283957,V01,C643,C124,700421782.0,1652432528.0,277219260.38,844184168.62,0.0026,0.0051,0.0009,0.0022
284084,V02,C643,C124,2733093330.0,5179747189.0,548183703.37,4213921552.3,0.009,0.005,0.0005,0.0058
284211,V03,C643,C124,4551026818.0,6236173661.0,196458746.36,2070845187.84,0.0031,0.0006,0.0,0.0068
284338,V04,C643,C124,291495655.0,526910573.0,16145550.18,25338002.39,0.0001,0.0014,0.0,0.0006
284465,O06,C643,C124,1931867533.0,7282729233.0,507434975.08,4261814511.27,0.0002,0.0098,0.0007,0.0001
284592,V06,C643,C124,1909846021.0,5528967676.0,192607951.54,656724209.04,0.0019,0.0082,0.0003,0.0054
284870,000,C643,C132,231664135280.0,1131391396.0,438721611962.33,120494027.4,0.0,0.0,0.0058,0.0
285000,Z99,C643,C132,9074291104.0,104572518.0,21576112887.53,539109.0,0.0,0.0,0.0,0.0
285128,A01,C643,C132,214626393.0,0.0,66443790.0,0.0,0.0,0.0,0.0,0.0
285256,A02,C643,C132,1588528463.0,8341735.0,1022198121.37,152.0,0.0,0.0,0.0,0.0
285384,K01,C643,C132,2083147941.0,194947.0,6953390406.0,77418623.2,0.0,0.0,0.0,0.0
285512,B01,C643,C132,526512884.0,0.0,54548593.0,14738.0,0.0,0.0,0.0,0.0
285640,B09,C643,C132,824365095.0,0.0,110078028.0,0.0,0.0,0.0,0.0,0.0
285768,B02,C643,C132,1222225128.0,0.0,89879864.0,0.0,0.0,0.0,0.0,0.0
285896,J02,C643,C132,808638376.0,98077.0,230169199.49,134.0,0.0,0.0,0.0,0.0
286024,C09,C643,C132,780026580.0,607991.0,67724115.07,62946.0,0.0,0.0,0.0,0.0
286152,J01,C643,C132,1415260963.0,4039638.0,1031559537.0,183.0,0.0,0.0,0.0,0.0
286280,C01,C643,C132,2070084740.0,6682905.0,835783884.87,4965.0,0.0,0.0,0.0,0.0
286408,C02,C643,C132,5538905930.0,1577678.0,427710824.0,48888.0,0.0,0.0,0.0,0.0
286536,D01,C643,C132,1037375827.0,1115692.0,257560842.0,4599.0,0.0,0.0,0.0,0.0
286664,D02,C643,C132,437764507.0,167306.0,100160900.0,19.0,0.0,0.0,0.0,0.0
286792,E01,C643,C132,427535525.0,37094313.0,10446448979.05,22418.0,0.0,0.0004,0.1025,0.0
286920,F01,C643,C132,1528326260.0,128997.0,1265417240.0,41272.0,0.0,0.0,0.0,0.0
287048,F03,C643,C132,14797639.0,179969.0,1052250.0,0.0,0.0,0.0,0.0,0.0
287176,F02,C643,C132,1202037591.0,13704526.0,4337610692.19,4645.0,0.0,0.0,0.0,0.0
287304,F04,C643,C132,461186463.0,7118151.0,1463758984.0,0.0,0.0,0.0,0.0,0.0
287432,G00,C643,C132,314363615.0,8394857.0,540138964.38,11330.0,0.0,0.0,0.0,0.0
287560,D03,C643,C132,1221280632.0,1452537.0,811861832.63,0.0,0.0,0.0,0.0,0.0
287688,E03,C643,C132,1943182563.0,26486660.0,1352066674.58,367973.0,0.0,0.0,0.0,0.0
287816,H01,C643,C132,575826094.0,7492138.0,298944848.0,39177.0,0.0,0.0,0.0,0.0
287944,H02,C643,C132,2516711527.0,16772579.0,440938768.53,1313121.0,0.0,0.0,0.0001,0.0
288072,H03,C643,C132,836850354.0,2870790.0,514543818.0,230.0,0.0,0.0,0.0008,0.0
288200,L02,C643,C132,2974918600.0,31684459.0,7904275773.21,141094.0,0.0,0.0,0.0,0.0
288328,L01,C643,C132,639664167.0,6759573.0,65056897618.06,3189465.0,0.0,0.0,0.0,0.0
288456,N09,C643,C132,9899297202.0,33657171.0,2829868647.05,23472.0,0.0,0.0,0.0,0.0
288584,M01,C643,C132,628439.0,0.0,95856396274.0,0.0,0.0,0.0,0.0,0.0
288712,M02,C643,C132,1036397182.0,363222363.0,57228401737.29,3043.0,0.0,0.0,0.0075,0.0
288840,V09,C643,C132,2865447634.0,8719483.0,2280255763.5,195361.0,0.0,0.0,0.0,0.0
288968,N01,C643,C132,3070078790.0,3059096.0,5164535132.43,24628.0,0.0,0.0,0.0,0.0
289096,N02,C643,C132,3891161109.0,847233.0,3042583394.87,176528.0,0.0,0.0,0.0,0.0
289224,N03,C643,C132,11433208082.0,12134372.0,1218712932.51,38082.0,0.0,0.0,0.0005,0.0
289352,L03,C643,C132,118906151.0,551870.0,10265742057.73,0.0,0.0,0.0,0.0,0.0
289480,P09,C643,C132,4344324212.0,17306586.0,900441768.9,4068481.0,0.0,0.0,0.0,0.0
289608,N04,C643,C132,8798653719.0,30609442.0,5350780458.26,213533.82,0.0,0.0,0.0,0.0
289736,R01,C643,C132,3615533652.0,5863641.0,3680440996.9,32970.0,0.0,0.0,0.0,0.0
289864,R03,C643,C132,523354785.0,682672.0,106969652.63,19636.0,0.0,0.0,0.0,0.0
289992,O01,C643,C132,662039613.0,14904219.0,11219226912.35,440.0,0.0,0.0,0.0009,0.0
290120,O03,C643,C132,2761586561.0,13210099.0,4642123984.77,52480.0,0.0,0.0,0.0,0.0
290248,P01,C643,C132,544068120.0,981703.0,76147301.18,329.0,0.0,0.0,0.0,0.0
290376,I00,C643,C132,55055876.0,13363.0,3241309.0,0.0,0.0,0.0,0.0,0.0
290504,P03,C643,C132,1013975620.0,625267.0,143385699.5,82229.0,0.0,0.0,0.0,0.0
290632,Q01,C643,C132,6316487622.0,2530216.0,413342171.36,4128912.0,0.0,0.0,0.0,0.0
290760,Q02,C643,C132,597026748.0,2388389.0,40526728.81,23188.0,0.0,0.0,0.0,0.0
290888,R05,C643,C132,2853334218.0,1152622.0,203479942.34,38497.0,0.0,0.0,0.0,0.0
291016,L04,C643,C132,3033252691.0,21698651.0,6443785272.81,51560.0,0.0,0.0,0.0,0.0
291144,L05,C643,C132,3534015060.0,11071606.0,51203844927.08,3183729.0,0.0,0.0,0.0,0.0
291272,L06,C643,C132,8978140166.0,42129621.0,31811514694.43,2802265.0,0.0,0.0,0.0,0.0
291400,S05,C643,C132,1861134103.0,7984905.0,780245100.55,1442.0,0.0,0.0,0.0,0.0
291528,L07,C643,C132,3274204961.0,4624363.0,481127574.72,242280.0,0.0,0.0,0.0,0.0
291656,S03,C643,C132,4094462579.0,3873257.0,2216437169.15,86174.0,0.0,0.0,0.0,0.0
291784,S02,C643,C132,10975221129.0,16790932.0,1162442169.06,398366.87,0.0,0.0,0.0,0.0
291912,S01,C643,C132,17363104360.0,26117331.0,1907950554.35,475024.0,0.0,0.0,0.0001,0.0
292040,S04,C643,C132,8919036802.0,11735373.0,316312595.05,122320.0,0.0,0.0,0.0,0.0
292168,T09,C643,C132,3508029040.0,9355318.0,732975774.69,458913.0,0.0,0.0,0.0,0.0
292296,T01,C643,C132,4072733953.0,7495715.0,536700807.19,90847.0,0.0,0.0,0.0,0.0
292424,T06,C643,C132,2833492717.0,1968180.0,332501994.84,19273.0,0.0,0.0,0.0,0.0
292552,T04,C643,C132,12272742257.0,15806602.0,801395764.25,384644.0,0.0,0.0,0.0,0.0
292680,T03,C643,C132,1928198553.0,2140733.0,182553038.8,244423.0,0.0,0.0,0.0,0.0
292808,T05,C643,C132,1137240658.0,6370931.0,423016724.68,3423.0,0.0,0.0,0.0,0.0
292936,T02,C643,C132,4243175343.0,8397178.0,886091156.95,111250.0,0.0,0.0,0.0,0.0
293064,U01,C643,C132,2418328657.0,11508874.0,1162097133.59,251936.0,0.0,0.0,0.0,0.0
293192,U09,C643,C132,852557732.0,42651320.0,65963488.75,35845.0,0.0,0.0,0.0,0.0
293320,U02,C643,C132,17278393952.0,48035365.0,2515330751.51,334012.0,0.0,0.0,0.0,0.0001
293448,V05,C643,C132,0.0,51277.0,354692128.53,0.0,0.0,0.0,0.0,0.0
293576,U03,C643,C132,289919132.0,1468609.0,34068578.0,47730.0,0.0,0.0,0.0,0.0
293704,U05,C643,C132,0.0,601977.0,708634076.1,16006746.0,0.0,0.0,0.0,0.0
293832,V01,C643,C132,700421782.0,2429429.0,277219260.38,24225.0,0.0,0.0,0.0,0.0
293960,V02,C643,C132,2733093330.0,3512395.0,548183703.37,404034.0,0.0,0.0,0.0,0.0
294088,V03,C643,C132,4551026818.0,8480744.0,196458746.36,181673.0,0.0,0.0,0.0,0.0
294216,V04,C643,C132,291495655.0,322905.0,16145550.18,16571.51,0.0,0.0,0.0,0.0
294344,O06,C643,C132,1931867533.0,12872486.0,507434975.08,185050.0,0.0,0.0,0.0,0.0
294472,V06,C643,C132,1909846021.0,1897476.0,192607951.54,1983380.0,0.0,0.0,0.0,0.0
294750,000,C643,C140,231664135280.0,384386438.0,438721611962.33,148672002.49,0.0,0.0,0.0008,0.0004
294880,Z99,C643,C140,9074291104.0,4939475.0,21576112887.53,1789223.68,0.0,0.0,0.0001,0.0
295008,A01,C643,C140,214626393.0,0.0,66443790.0,3102.0,0.0,0.0,0.0,0.0
295136,A02,C643,C140,1588528463.0,9235781.0,1022198121.37,10111.94,0.0,0.0,0.0,0.0
295264,K01,C643,C140,2083147941.0,3419434.0,6953390406.0,120908.0,0.0,0.0,0.0,0.0
295392,B01,C643,C140,526512884.0,2518458.0,54548593.0,18.0,0.0,0.0,0.0,0.0
295520,B09,C643,C140,824365095.0,707310.0,110078028.0,0.0,0.0,0.0,0.0,0.0
295648,B02,C643,C140,1222225128.0,456581.0,89879864.0,1883.0,0.0,0.0,0.0,0.0
295776,J02,C643,C140,808638376.0,636565.0,230169199.49,1168.0,0.0,0.0,0.0,0.0
295904,C09,C643,C140,780026580.0,95754.0,67724115.07,22996.0,0.0,0.0,0.0,0.0
296032,J01,C643,C140,1415260963.0,263114.0,1031559537.0,11060.0,0.0,0.0,0.0,0.0
296160,C01,C643,C140,2070084740.0,4129420.0,835783884.87,120380.0,0.0,0.0,0.0087,0.0
296288,C02,C643,C140,5538905930.0,826239.0,427710824.0,153032.0,0.0,0.0,0.0,0.0
296416,D01,C643,C140,1037375827.0,303049.0,257560842.0,1063157.0,0.0,0.0,0.0024,0.0
296544,D02,C643,C140,437764507.0,144489.0,100160900.0,7.0,0.0,0.0,0.0037,0.0
296672,E01,C643,C140,427535525.0,17824740.0,10446448979.05,36.0,0.0,0.0,0.0,0.0
296800,F01,C643,C140,1528326260.0,144873.0,1265417240.0,835900.0,0.0,0.0,0.0,0.0
296928,F03,C643,C140,14797639.0,0.0,1052250.0,0.0,0.0,0.0,0.0,0.0
297056,F02,C643,C140,1202037591.0,4338719.0,4337610692.19,29221.0,0.0,0.0,0.0,0.0
297184,F04,C643,C140,461186463.0,650052.0,1463758984.0,400540.0,0.0,0.0,0.0,0.0
297312,G00,C643,C140,314363615.0,7530934.0,540138964.38,0.0,0.0,0.0,0.0,0.0
297440,D03,C643,C140,1221280632.0,1011545.0,811861832.63,6150.0,0.0,0.0,0.0,0.0
297568,E03,C643,C140,1943182563.0,18066810.0,1352066674.58,117975.07,0.0,0.0,0.0015,0.0
297696,H01,C643,C140,575826094.0,1106689.0,298944848.0,28884.26,0.0,0.0,0.0001,0.0
297824,H02,C643,C140,2516711527.0,1346776.0,440938768.53,877521.0,0.0,0.0,0.0,0.0
297952,H03,C643,C140,836850354.0,4086975.0,514543818.0,0.0,0.0,0.0,0.0,0.0
298080,L02,C643,C140,2974918600.0,4298507.0,7904275773.21,177015.0,0.0,0.0,0.0,0.0
298208,L01,C643,C140,639664167.0,402883.0,65056897618.06,0.0,0.0,0.0,0.0,0.0
298336,N09,C643,C140,9899297202.0,5025828.0,2829868647.05,423401.0,0.0,0.0,0.0002,0.0
298464,M01,C643,C140,628439.0,0.0,95856396274.0,0.0,0.0,0.0,0.0,0.0
298592,M02,C643,C140,1036397182.0,21966225.0,57228401737.29,9622.0,0.0,0.0,0.0001,0.0
298720,V09,C643,C140,2865447634.0,2975097.0,2280255763.5,329113.0,0.0,0.0,0.0,0.0
298848,N01,C643,C140,3070078790.0,1187473.0,5164535132.43,1927.0,0.0,0.0,0.0,0.0
298976,N02,C643,C140,3891161109.0,688356.0,3042583394.87,0.0,0.0,0.0,0.0,0.0
299104,N03,C643,C140,11433208082.0,18341403.0,1218712932.51,45580.02,0.0,0.0,0.0,0.0
299232,L03,C643,C140,118906151.0,317282.0,10265742057.73,102772.0,0.0,0.0,0.6976,0.0
299360,P09,C643,C140,4344324212.0,6937429.0,900441768.9,82110.0,0.0,0.0,0.0,0.0
299488,N04,C643,C140,8798653719.0,5800583.0,5350780458.26,75249.0,0.0,0.0,0.0,0.0007
299616,R01,C643,C140,3615533652.0,2098628.0,3680440996.9,186023.0,0.0,0.0,0.0019,0.0
299744,R03,C643,C140,523354785.0,22227.0,106969652.63,1596.0,0.0,0.0,0.0,0.0
299872,O01,C643,C140,662039613.0,3405822.0,11219226912.35,72516214.0,0.0001,0.0,0.0,0.0005
300000,O03,C643,C140,2761586561.0,4453153.0,4642123984.77,71722.0,0.0,0.0,0.0,0.0
300128,P01,C643,C140,544068120.0,15534.0,76147301.18,8969.0,0.0,0.0,0.0,0.0
300256,I00,C643,C140,55055876.0,0.0,3241309.0,1938625.0,0.0,0.0,0.0,0.0
300384,P03,C643,C140,1013975620.0,76534.0,143385699.5,25282.56,0.0,0.0,0.0,0.0
300512,Q01,C643,C140,6316487622.0,3877699.0,413342171.36,69942.0,0.0,0.0,0.0,0.0
300640,Q02,C643,C140,597026748.0,5497.0,40526728.81,772.0,0.0,0.0,0.0,0.0
300768,R05,C643,C140,2853334218.0,1137131.0,203479942.34,3665.0,0.0,0.0,0.0,0.0
300896,L04,C643,C140,3033252691.0,4235381.0,6443785272.81,11983886.0,0.0,0.0,0.0,0.0
301024,L05,C643,C140,3534015060.0,2323193.0,51203844927.08,49464975.3,0.0,0.0,0.0,0.0
301152,L06,C643,C140,8978140166.0,9263516.0,31811514694.43,151800.0,0.0,0.0,0.0,0.0
301280,S05,C643,C140,1861134103.0,407626.0,780245100.55,29257.0,0.0,0.0,0.0,0.0
301408,L07,C643,C140,3274204961.0,1269888.0,481127574.72,96267.0,0.0,0.0,0.0,0.0
301536,S03,C643,C140,4094462579.0,590109.0,2216437169.15,310829.0,0.0,0.0,0.0,0.0
301664,S02,C643,C140,10975221129.0,6000836.0,1162442169.06,1377474.27,0.0,0.0,0.0,0.0126
301792,S01,C643,C140,17363104360.0,13238378.0,1907950554.35,376398.0,0.0,0.0,0.0002,0.0001
301920,S04,C643,C140,8919036802.0,3430614.0,316312595.05,81768.0,0.0,0.0,0.0,0.0
302048,T09,C643,C140,3508029040.0,877326.0,732975774.69,92356.09,0.0,0.0,0.0,0.0
302176,T01,C643,C140,4072733953.0,14355103.0,536700807.19,264774.0,0.0,0.0,0.0,0.0
302304,T06,C643,C140,2833492717.0,208545.0,332501994.84,46238.0,0.0,0.0,0.0,0.0
302432,T04,C643,C140,12272742257.0,8432634.0,801395764.25,193011.0,0.0,0.0,0.0,0.0
302560,T03,C643,C140,1928198553.0,1153772.0,182553038.8,72053.0,0.0,0.0,0.0,0.0
302688,T05,C643,C140,1137240658.0,1726711.0,423016724.68,7817.84,0.0,0.0,0.0,0.0
